LATITUDE,LONGITUDE,Category
40.343399,-94.873479,1
40.343399,-94.873479,1
40.343399,-94.873479,1
40.343399,-94.873479,1
42.904651,-88.121411,1
42.904651,-88.121411,1
42.904651,-88.121411,1
42.904651,-88.121411,1
42.904651,-88.121411,1
42.904651,-88.121411,1
39.595477,-119.77536299999998,1
39.595477,-119.77536299999998,1
39.595477,-119.77536299999998,1
43.325243,-88.162592,1
43.325243,-88.162592,1
43.325243,-88.162592,1
43.325243,-88.162592,1
43.325243,-88.162592,1
42.838605,-89.064157,1
43.236389,-87.984444,1
43.236389,-87.984444,1
42.095581,-90.140061,1
42.095581,-90.140061,1
36.643611,-93.218333,1
36.643611,-93.218333,1
36.643611,-93.218333,1
36.643611,-93.218333,1
36.643611,-93.218333,1
36.643611,-93.218333,1
36.643611,-93.218333,1
40.208273999999996,-80.71253399999999,1
40.208273999999996,-80.71253399999999,1
41.247053,-81.827968,1
41.247053,-81.827968,1
41.247053,-81.827968,1
41.247053,-81.827968,1
41.474839,-84.56286999999999,1
39.353466,-106.998752,1
39.353466,-106.998752,1
38.935407,-84.547912,1
38.935407,-84.547912,1
38.935407,-84.547912,1
38.935407,-84.547912,1
41.231552,-80.499342,1
41.231552,-80.499342,1
41.231552,-80.499342,1
41.231552,-80.499342,1
41.231552,-80.499342,1
41.231552,-80.499342,1
40.169295,-85.273765,1
38.432469,-90.202717,1
41.217478,-80.65499799999999,1
41.217478,-80.65499799999999,1
41.217478,-80.65499799999999,1
41.217478,-80.65499799999999,1
38.328037,-82.965087,1
38.328037,-82.965087,1
38.328037,-82.965087,1
39.042821,-82.647209,1
39.042821,-82.647209,1
39.042821,-82.647209,1
39.042821,-82.647209,1
39.042821,-82.647209,1
39.042821,-82.647209,1
39.042821,-82.647209,1
40.371986,-111.73328400000001,1
40.371986,-111.73328400000001,1
38.547969,-82.86839599999999,1
40.811605,-81.497263,1
40.811605,-81.497263,1
40.811605,-81.497263,1
40.811605,-81.497263,1
40.811605,-81.497263,1
40.811605,-81.497263,1
40.811605,-81.497263,1
39.83495,-79.893813,1
41.507921,-112.01517700000001,1
39.825875,-104.911349,1
39.825875,-104.911349,1
39.825875,-104.911349,1
39.825875,-104.911349,1
37.260328,-107.61372800000001,1
46.249183,-119.10438700000002,1
46.249183,-119.10438700000002,1
46.249183,-119.10438700000002,1
46.249183,-119.10438700000002,1
46.249183,-119.10438700000002,1
46.249183,-119.10438700000002,1
46.249183,-119.10438700000002,1
38.969208,-74.92624,1
38.969208,-74.92624,1
38.969208,-74.92624,1
38.969208,-74.92624,1
38.969208,-74.92624,1
39.470254,-118.78611200000002,1
39.470254,-118.78611200000002,1
39.470254,-118.78611200000002,1
39.470254,-118.78611200000002,1
39.470254,-118.78611200000002,1
38.596044,-90.00709300000001,1
38.596044,-90.00709300000001,1
38.596044,-90.00709300000001,1
38.016887,-121.908178,1
38.016887,-121.908178,1
38.016887,-121.908178,1
38.016887,-121.908178,1
38.016887,-121.908178,1
38.016887,-121.908178,1
38.016887,-121.908178,1
42.622715,-88.627717,1
38.269846,-121.29383,1
38.269846,-121.29383,1
38.269846,-121.29383,1
38.269846,-121.29383,1
38.5525,-78.913611,1
38.5525,-78.913611,1
45.880587,-122.623972,1
45.880587,-122.623972,1
45.880587,-122.623972,1
43.390404,-123.297425,1
43.390404,-123.297425,1
43.390404,-123.297425,1
43.390404,-123.297425,1
43.390404,-123.297425,1
47.181911,-122.17388799999999,1
47.181911,-122.17388799999999,1
47.181911,-122.17388799999999,1
47.181911,-122.17388799999999,1
38.018853,-84.929938,1
38.018853,-84.929938,1
44.034481,-90.059976,1
44.034481,-90.059976,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
45.050007,-92.83003199999999,1
40.203877,-77.199526,1
40.203877,-77.199526,1
40.203877,-77.199526,1
41.900515999999996,-84.044556,1
41.900515999999996,-84.044556,1
46.428231,-86.779327,1
38.211712,-84.556179,1
38.211712,-84.556179,1
38.211712,-84.556179,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
44.521221000000004,-89.558764,1
35.575884,-81.174492,1
38.921801,-75.429877,1
38.921801,-75.429877,1
38.921801,-75.429877,1
44.637578999999995,-121.134924,1
41.862768,-123.91246699999999,1
47.14071,-68.95030899999999,1
37.287388,-107.86168400000001,1
37.287388,-107.86168400000001,1
37.287388,-107.86168400000001,1
37.287388,-107.86168400000001,1
37.287388,-107.86168400000001,1
37.287388,-107.86168400000001,1
37.287388,-107.86168400000001,1
39.771962,-76.597037,1
39.771962,-76.597037,1
39.771962,-76.597037,1
36.08688,-84.189735,1
36.08688,-84.189735,1
42.732958,-82.82024799999999,1
42.732958,-82.82024799999999,1
39.661693,-77.912592,1
29.923815,-98.378786,1
40.457432,-122.32821799999999,1
40.457432,-122.32821799999999,1
40.457432,-122.32821799999999,1
40.457432,-122.32821799999999,1
40.457432,-122.32821799999999,1
40.457432,-122.32821799999999,1
33.121903,-97.023709,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
61.5814,-149.4394,1
32.789382,-91.90776,1
32.789382,-91.90776,1
32.789382,-91.90776,1
42.170967,-77.119375,1
35.628805,-95.96967,1
35.628805,-95.96967,1
35.628805,-95.96967,1
28.808953000000002,-96.999347,1
38.763333,-111.98944399999999,1
41.559773,-87.718452,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
33.1694,-117.242,1
38.708333,-121.32888899999999,1
38.708333,-121.32888899999999,1
41.105937,-123.69275400000001,1
35.247724,-80.531853,1
35.247724,-80.531853,1
35.247724,-80.531853,1
39.427725,-76.30555,1
33.822967999999996,-118.26835200000001,1
33.822967999999996,-118.26835200000001,1
33.822967999999996,-118.26835200000001,1
37.72408,-93.796013,1
48.842766,-115.004938,1
48.842766,-115.004938,1
48.842766,-115.004938,1
48.842766,-115.004938,1
38.443038,-82.702709,1
38.443038,-82.702709,1
43.520946,-70.45463199999999,1
43.520946,-70.45463199999999,1
43.520946,-70.45463199999999,1
43.520946,-70.45463199999999,1
30.739813,-97.445065,1
44.710694000000004,-93.410057,1
44.710694000000004,-93.410057,1
44.710694000000004,-93.410057,1
44.710694000000004,-93.410057,1
40.383046,-90.156287,1
40.383046,-90.156287,1
41.021029999999996,-78.443488,1
41.021029999999996,-78.443488,1
43.392288,-70.47286700000001,1
43.392288,-70.47286700000001,1
38.474092999999996,-123.135379,1
41.400749,-71.661455,1
41.400749,-71.661455,1
41.400749,-71.661455,1
41.400749,-71.661455,1
47.495096000000004,-92.241486,1
64.78049,-147.369353,1
64.78049,-147.369353,1
64.78049,-147.369353,1
64.78049,-147.369353,1
64.78049,-147.369353,1
64.78049,-147.369353,1
64.78049,-147.369353,1
36.07558,-79.09141600000001,1
41.589426,-71.46249399999999,1
41.589426,-71.46249399999999,1
41.589426,-71.46249399999999,1
41.589426,-71.46249399999999,1
41.589426,-71.46249399999999,1
40.755144,-75.40856,1
40.755144,-75.40856,1
40.179452000000005,-92.145549,1
41.487795,-75.705713,1
31.516846,-82.039742,1
32.531726,-92.17597099999999,1
32.531726,-92.17597099999999,1
32.531726,-92.17597099999999,1
32.531726,-92.17597099999999,1
32.531726,-92.17597099999999,1
41.388856,-70.533893,1
35.159112,-85.218215,1
35.159112,-85.218215,1
35.159112,-85.218215,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
42.279379,-83.783998,1
43.511633,-86.34464,1
32.962778,-96.36484,1
32.962778,-96.36484,1
32.962778,-96.36484,1
26.195142,-97.68898100000001,1
42.276804999999996,-83.375812,1
45.325238,-92.361527,1
45.325238,-92.361527,1
45.325238,-92.361527,1
38.054995,-97.93105200000001,1
38.054995,-97.93105200000001,1
38.054995,-97.93105200000001,1
38.054995,-97.93105200000001,1
41.419133,-87.77484,1
41.419133,-87.77484,1
34.529081,-117.2132,1
34.529081,-117.2132,1
47.131528,-118.395812,1
47.131528,-118.395812,1
42.593721,-85.122029,1
41.268432000000004,-82.85765,1
41.268432000000004,-82.85765,1
19.653053,-155.97980900000002,1
19.653053,-155.97980900000002,1
42.392483,-123.513861,1
34.44512,-119.256477,1
34.44512,-119.256477,1
34.44512,-119.256477,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
40.940715999999995,-73.888317,1
36.864807,-83.899316,1
36.864807,-83.899316,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
35.959313,-80.011673,1
40.733744,-73.252708,1
40.733744,-73.252708,1
40.733744,-73.252708,1
34.162572,-119.197317,1
34.162572,-119.197317,1
34.162572,-119.197317,1
34.162572,-119.197317,1
34.162572,-119.197317,1
40.869883,-73.044848,1
40.869883,-73.044848,1
41.552061,-73.208264,1
41.552061,-73.208264,1
41.552061,-73.208264,1
41.552061,-73.208264,1
38.199047,-83.44364499999999,1
38.199047,-83.44364499999999,1
38.199047,-83.44364499999999,1
38.199047,-83.44364499999999,1
38.199047,-83.44364499999999,1
38.199047,-83.44364499999999,1
38.199047,-83.44364499999999,1
24.679996,-81.362029,1
32.380796000000004,-96.837398,1
32.380796000000004,-96.837398,1
41.661367,-70.236297,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
34.039659,-117.180352,1
42.036167999999996,-87.732828,1
42.036167999999996,-87.732828,1
42.036167999999996,-87.732828,1
35.820417,-98.65867800000001,1
34.033889,-117.31277800000001,1
34.033889,-117.31277800000001,1
34.033889,-117.31277800000001,1
42.78465,-71.21761,1
42.78465,-71.21761,1
42.78465,-71.21761,1
42.78465,-71.21761,1
42.78465,-71.21761,1
42.78465,-71.21761,1
42.78465,-71.21761,1
34.394331,-84.103705,1
34.394331,-84.103705,1
34.394331,-84.103705,1
30.475440000000003,-99.74731,1
30.475440000000003,-99.74731,1
38.368271,-81.742467,1
38.368271,-81.742467,1
40.110407,-86.23674100000001,1
32.466163,-95.124624,1
38.258582000000004,-90.57819599999999,1
38.258582000000004,-90.57819599999999,1
38.258582000000004,-90.57819599999999,1
32.346999,-89.467201,1
42.814205,-114.88696999999999,1
42.814205,-114.88696999999999,1
45.157142,-113.87835600000001,1
43.578056,-70.322222,1
43.578056,-70.322222,1
43.578056,-70.322222,1
43.578056,-70.322222,1
43.578056,-70.322222,1
43.578056,-70.322222,1
32.774883,-93.028834,1
39.770909,-74.879368,1
39.770909,-74.879368,1
43.726290999999996,-111.119896,1
42.35832,-83.900028,1
43.994833,-90.491704,1
42.341983,-71.84142,1
45.196521999999995,-109.26881200000001,1
45.196521999999995,-109.26881200000001,1
38.6851,-121.0685,1
38.6851,-121.0685,1
38.6851,-121.0685,1
38.6851,-121.0685,1
38.6851,-121.0685,1
38.6851,-121.0685,1
38.6851,-121.0685,1
43.650789,-89.76652,1
43.650789,-89.76652,1
43.650789,-89.76652,1
43.650789,-89.76652,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
34.290531,-119.28882,1
47.644721999999994,-117.59222199999999,1
47.644721999999994,-117.59222199999999,1
37.341765,-86.769964,1
37.542221999999995,-122.515,1
39.925975,-74.13512800000001,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
38.963028,-94.739947,1
35.148441999999996,-90.17792,1
35.148441999999996,-90.17792,1
35.148441999999996,-90.17792,1
35.051198,-86.269435,1
40.042702,-111.65906000000001,1
41.618116,-70.485361,1
41.788724,-73.906347,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
37.8691,-122.2696,1
36.13414,-96.142601,1
36.13414,-96.142601,1
36.13414,-96.142601,1
36.13414,-96.142601,1
36.13414,-96.142601,1
36.880649,-88.354773,1
36.880649,-88.354773,1
36.880649,-88.354773,1
36.880649,-88.354773,1
36.880649,-88.354773,1
43.057813,-85.68446800000001,1
43.057813,-85.68446800000001,1
40.809354,-81.948272,1
40.809354,-81.948272,1
38.689311,-121.44515200000001,1
20.896586,-156.503612,1
20.896586,-156.503612,1
20.896586,-156.503612,1
20.896586,-156.503612,1
20.896586,-156.503612,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.650659000000005,-86.162301,1
41.888265000000004,-70.76775400000001,1
33.603132,-85.96075,1
25.140214,-80.40608399999999,1
25.140214,-80.40608399999999,1
25.140214,-80.40608399999999,1
25.140214,-80.40608399999999,1
25.140214,-80.40608399999999,1
31.195028000000004,-94.772911,1
34.903376,-98.369483,1
40.000925,-82.668656,1
33.371582000000004,-86.614132,1
41.085559,-73.777596,1
38.891837,-94.16145300000001,1
32.700351,-97.60388499999999,1
32.700351,-97.60388499999999,1
32.700351,-97.60388499999999,1
42.754394,-122.50898000000001,1
45.529034,-123.04153600000001,1
38.98407,-80.217824,1
42.101017,-72.319634,1
42.101017,-72.319634,1
44.283429999999996,-70.125277,1
44.127066,-69.24789399999999,1
37.269968,-77.403829,1
32.834893,-81.028839,1
33.906408,-78.793359,1
33.906408,-78.793359,1
33.906408,-78.793359,1
39.000243,-110.15981699999999,1
43.018266,-78.959059,1
43.018266,-78.959059,1
43.018266,-78.959059,1
43.018266,-78.959059,1
43.018266,-78.959059,1
38.097361,-78.96957900000001,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
33.8517,-118.1328,1
41.128476,-75.013207,1
41.128476,-75.013207,1
41.128476,-75.013207,1
41.128476,-75.013207,1
60.614467000000005,-151.254556,1
60.614467000000005,-151.254556,1
60.614467000000005,-151.254556,1
60.614467000000005,-151.254556,1
60.614467000000005,-151.254556,1
29.691999999999997,-95.2005,1
29.691999999999997,-95.2005,1
29.691999999999997,-95.2005,1
37.988289,-122.59371100000001,1
38.95063,-76.934652,1
44.399601000000004,-71.179983,1
44.399601000000004,-71.179983,1
21.341786,-157.71309399999998,1
31.336004,-94.734185,1
31.336004,-94.734185,1
36.944007,-116.57755,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
41.247217,-77.02057099999999,1
35.752651,-89.534975,1
39.336054,-76.501387,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
39.610186999999996,-75.674729,1
37.753285999999996,-121.122909,1
34.426203,-118.44901100000001,1
34.426203,-118.44901100000001,1
44.328302,-75.46506099999999,1
37.366817,-81.086386,1
37.366817,-81.086386,1
37.366817,-81.086386,1
37.366817,-81.086386,1
37.366817,-81.086386,1
33.674965,-116.177231,1
33.674965,-116.177231,1
26.190578,-98.116445,1
35.558455,-88.133413,1
42.287851,-74.922823,1
39.684204,-83.93687800000001,1
39.684204,-83.93687800000001,1
39.684204,-83.93687800000001,1
39.684204,-83.93687800000001,1
39.684204,-83.93687800000001,1
34.666195,-77.025961,1
34.666195,-77.025961,1
34.666195,-77.025961,1
34.666195,-77.025961,1
34.666195,-77.025961,1
34.666195,-77.025961,1
34.666195,-77.025961,1
33.553024,-81.719429,1
33.553024,-81.719429,1
33.553024,-81.719429,1
33.553024,-81.719429,1
44.756077000000005,-108.777322,1
44.610051,-87.457792,1
44.610051,-87.457792,1
40.350863000000004,-120.406847,1
40.140684,-96.659037,1
30.480240999999996,-88.239563,1
30.480240999999996,-88.239563,1
36.618093,-82.18229699999999,1
36.6445,-82.1597,1
36.618093,-82.18229699999999,1
36.6445,-82.1597,1
36.618093,-82.18229699999999,1
36.6445,-82.1597,1
46.576318,-91.553862,1
40.106828,-76.507551,1
37.940028000000005,-107.821371,1
37.940028000000005,-107.821371,1
40.779878000000004,-105.367745,1
38.045066999999996,-97.343457,1
38.045066999999996,-97.343457,1
38.045066999999996,-97.343457,1
41.74734,-71.21216700000001,1
41.74734,-71.21216700000001,1
41.74734,-71.21216700000001,1
36.003797999999996,-93.204771,1
36.003797999999996,-93.204771,1
36.003797999999996,-93.204771,1
39.118897,-82.548474,1
37.175475,-104.500715,1
37.175475,-104.500715,1
37.175475,-104.500715,1
41.379749,-80.85683900000001,1
41.379749,-80.85683900000001,1
35.972711,-114.83441299999998,1
35.972711,-114.83441299999998,1
35.972711,-114.83441299999998,1
39.762333,-99.33284,1
41.798246,-71.880703,1
41.798246,-71.880703,1
30.502914,-82.932186,1
30.502914,-82.932186,1
42.244103,-71.990617,1
42.244103,-71.990617,1
35.524645,-93.837423,1
40.765653,-72.853701,1
40.765653,-72.853701,1
40.765653,-72.853701,1
40.765653,-72.853701,1
41.118163,-73.773329,1
41.118163,-73.773329,1
39.032410999999996,-84.74141999999999,1
33.643525,-96.60752099999999,1
33.643525,-96.60752099999999,1
33.643525,-96.60752099999999,1
42.384438,-71.635634,1
41.003943,-91.957611,1
41.003943,-91.957611,1
41.003943,-91.957611,1
41.003943,-91.957611,1
28.9965,-82.509,1
29.0488,-82.4611,1
28.9965,-82.509,1
29.0488,-82.4611,1
28.9965,-82.509,1
29.0488,-82.4611,1
28.9965,-82.509,1
29.0488,-82.4611,1
28.9965,-82.509,1
29.0488,-82.4611,1
28.9965,-82.509,1
29.0488,-82.4611,1
28.9965,-82.509,1
29.0488,-82.4611,1
44.699078,-69.102532,1
42.977377000000004,-77.985097,1
41.693666,-91.59060799999999,1
41.693666,-91.59060799999999,1
30.551958000000003,-81.814465,1
41.988103,-91.875966,1
33.836944,-109.96361100000001,1
33.836944,-109.96361100000001,1
34.669431,-88.544299,1
35.168003000000006,-103.717935,1
35.168003000000006,-103.717935,1
43.163639,-89.075331,1
21.500595999999998,-158.043527,1
21.500595999999998,-158.043527,1
21.500595999999998,-158.043527,1
21.500595999999998,-158.043527,1
21.500595999999998,-158.043527,1
21.500595999999998,-158.043527,1
30.072794000000002,-94.763819,1
29.517281,-95.096274,1
29.517281,-95.096274,1
29.979072,-98.843772,1
29.979072,-98.843772,1
29.634153,-95.62185600000001,1
29.634153,-95.62185600000001,1
29.634153,-95.62185600000001,1
29.634153,-95.62185600000001,1
29.634153,-95.62185600000001,1
30.214753,-92.377709,1
32.325824,-90.85065,1
32.325824,-90.85065,1
29.466033000000003,-95.03449599999999,1
29.466033000000003,-95.03449599999999,1
28.9825,-95.969167,1
28.9825,-95.969167,1
32.112815999999995,-103.199724,1
32.112815999999995,-103.199724,1
32.112815999999995,-103.199724,1
31.421947999999997,-81.267933,1
33.235077000000004,-97.573995,1
42.610434000000005,-93.218068,1
39.150319,-77.029071,1
39.150319,-77.029071,1
40.157086,-76.20529499999999,1
35.538043,-100.957885,1
35.538043,-100.957885,1
35.538043,-100.957885,1
35.538043,-100.957885,1
36.014834,-95.979711,1
36.014834,-95.979711,1
36.014834,-95.979711,1
42.676421999999995,-71.31859200000001,1
42.676421999999995,-71.31859200000001,1
43.325401,-70.721173,1
42.421723,-71.313723,1
42.421723,-71.313723,1
42.913258,-71.063914,1
42.913258,-71.063914,1
42.913258,-71.063914,1
42.913258,-71.063914,1
42.913258,-71.063914,1
42.470278,-77.105556,1
34.4901,-120.0384,1
34.4901,-120.0384,1
34.4901,-120.0384,1
34.4901,-120.0384,1
44.80211,-122.76241,1
44.80211,-122.76241,1
44.80211,-122.76241,1
44.80211,-122.76241,1
32.221371999999995,-98.22240699999999,1
29.882557000000002,-93.962562,1
35.810703000000004,-94.631322,1
35.810703000000004,-94.631322,1
34.237196000000004,-83.894013,1
34.237196000000004,-83.894013,1
34.237196000000004,-83.894013,1
34.237196000000004,-83.894013,1
45.372688000000004,-122.76313200000001,1
45.372688000000004,-122.76313200000001,1
45.372688000000004,-122.76313200000001,1
45.372688000000004,-122.76313200000001,1
45.372688000000004,-122.76313200000001,1
45.372688000000004,-122.76313200000001,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
43.988099,-124.099303,1
35.036406,-76.701521,1
39.95785,-75.268128,1
38.983232,-83.796649,1
60.316365000000005,-151.28958,1
46.853201,-124.05619399999999,1
46.853201,-124.05619399999999,1
26.451952000000002,-81.924543,1
26.451952000000002,-81.924543,1
26.451952000000002,-81.924543,1
42.061627,-70.865053,1
41.835325,-71.076534,1
41.835325,-71.076534,1
32.789332,-115.56650800000001,1
32.789332,-115.56650800000001,1
32.789332,-115.56650800000001,1
32.789332,-115.56650800000001,1
28.210365000000003,-82.288956,1
28.210365000000003,-82.288956,1
28.210365000000003,-82.288956,1
28.210365000000003,-82.288956,1
28.210365000000003,-82.288956,1
28.210365000000003,-82.288956,1
28.210365000000003,-82.288956,1
30.0949,-82.7117,1
30.0949,-82.7117,1
30.0949,-82.7117,1
30.0949,-82.7117,1
30.0949,-82.7117,1
19.438604,-155.887463,1
19.438604,-155.887463,1
19.438604,-155.887463,1
37.660625,-79.533045,1
21.435192,-158.178071,1
21.435192,-158.178071,1
21.435192,-158.178071,1
35.852807,-84.497054,1
34.64915,-88.807229,1
30.412186,-86.71271899999999,1
43.004956,-73.84858,1
43.004956,-73.84858,1
37.325551000000004,-87.495326,1
37.325551000000004,-87.495326,1
37.325551000000004,-87.495326,1
37.325551000000004,-87.495326,1
37.325551000000004,-87.495326,1
37.325551000000004,-87.495326,1
40.444363,-74.380099,1
39.832044,-77.222313,1
39.832044,-77.222313,1
39.832044,-77.222313,1
39.832044,-77.222313,1
31.139614,-92.083145,1
43.062174,-72.668676,1
43.062174,-72.668676,1
40.864958,-73.62772,1
34.915240999999995,-86.910452,1
42.363611,-87.84472199999999,1
42.363611,-87.84472199999999,1
42.363611,-87.84472199999999,1
42.363611,-87.84472199999999,1
42.363611,-87.84472199999999,1
39.095095,-74.726177,1
32.006797,-80.850938,1
32.006797,-80.850938,1
32.006797,-80.850938,1
35.609957,-89.262352,1
43.445687,-92.761031,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
30.386096000000002,-90.076846,1
37.104465999999995,-93.797632,1
37.104465999999995,-93.797632,1
37.104465999999995,-93.797632,1
43.976692,-86.31561500000001,1
41.85152,-71.254453,1
41.85152,-71.254453,1
35.82306,-80.262049,1
35.82306,-80.262049,1
35.82306,-80.262049,1
44.151173,-103.34863399999999,1
38.336275,-83.16898499999999,1
44.491881,-108.079503,1
38.67344,-87.50980600000001,1
38.67344,-87.50980600000001,1
38.67344,-87.50980600000001,1
38.67344,-87.50980600000001,1
38.67344,-87.50980600000001,1
38.919962,-83.993062,1
38.919962,-83.993062,1
38.919962,-83.993062,1
38.919962,-83.993062,1
44.30445,-120.83361599999999,1
44.30445,-120.83361599999999,1
44.30445,-120.83361599999999,1
44.30445,-120.83361599999999,1
43.236389,-120.635833,1
43.236389,-120.635833,1
45.287177,-122.32585800000001,1
45.287177,-122.32585800000001,1
44.409977000000005,-119.105157,1
44.409977000000005,-119.105157,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
40.776237,-124.155892,1
39.510886,-76.18054000000001,1
39.510886,-76.18054000000001,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
28.22,-81.6205,1
44.324459999999995,-123.32033,1
44.324459999999995,-123.32033,1
41.065493,-86.23100699999999,1
41.065493,-86.23100699999999,1
40.762556,-86.754999,1
40.762556,-86.754999,1
40.762556,-86.754999,1
40.762556,-86.754999,1
40.762556,-86.754999,1
42.120896,-85.502376,1
42.120896,-85.502376,1
42.120896,-85.502376,1
42.120896,-85.502376,1
42.120896,-85.502376,1
41.675415,-85.711443,1
41.808934,-85.426357,1
41.808934,-85.426357,1
41.808934,-85.426357,1
42.021968,-86.511862,1
42.021968,-86.511862,1
42.021968,-86.511862,1
41.533513,-85.707249,1
41.279858000000004,-84.362583,1
41.279858000000004,-84.362583,1
41.279858000000004,-84.362583,1
41.279858000000004,-84.362583,1
41.279858000000004,-84.362583,1
42.129249,-83.568741,1
41.290769,-88.28234599999999,1
41.816664,-89.96899499999999,1
42.700928000000005,-88.54620899999999,1
42.700928000000005,-88.54620899999999,1
42.700928000000005,-88.54620899999999,1
42.700928000000005,-88.54620899999999,1
42.700928000000005,-88.54620899999999,1
42.700928000000005,-88.54620899999999,1
42.700928000000005,-88.54620899999999,1
42.523173,-88.25731800000001,1
42.523173,-88.25731800000001,1
42.523173,-88.25731800000001,1
41.046440999999994,-88.085801,1
42.701246000000005,-88.118037,1
42.175554999999996,-88.42684799999999,1
